Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
AR0042SR,162,517,104,0.27215625,0.37953125,0.64473437,1.29642188,39.04453125,4.76328125,52.06953125,71525,0.31419373,1.15959644,0.00197220,0.03705215,1.51281452,1.00000000
AR0043SR,188,561,113,0.31176563,0.38290625,0.43484375,1.12951563,19.11093750,3.20703125,41.51328125,53392,0.32928467,0.86561584,0.00214005,0.03982353,1.23686409,1.00000000
AR0044SR,84,276,57,0.22834375,0.36903125,1.14978125,1.74715625,64.70468750,8.39609375,44.05000000,28761,0.14306259,0.46628666,0.00105286,0.01930809,0.62971020,1.00000000
AR0045SR,296,917,184,0.38967187,0.48432813,2.70489062,3.57889063,166.50390625,20.41406250,240.50546875,152102,0.77200317,2.46594810,0.00349808,0.06609154,3.30754089,1.00000000
AR0046SR,318,895,179,0.35645312,0.45220313,1.99035937,2.79901563,129.31015625,15.27734375,106.23203125,79887,0.50244904,1.29516506,0.00341415,0.06603813,1.86706638,1.00000000
AR0070SR,1364,3911,783,0.46990625,0.76323437,3.97432812,5.20746875,275.31406250,19.92421875,293.62812500,846988,3.17520905,13.73176193,0.01491928,0.31721020,17.23910046,1.00000000
AR0071SR,1839,5255,1062,0.47073438,0.83446875,4.04110937,5.34631250,267.66875000,19.55625000,380.78671875,1970653,5.42050934,31.94913960,0.02004623,0.42946243,37.81915760,1.00000000
AR0072SR,670,2011,403,0.42428125,0.59800000,3.48781250,4.51009375,189.75000000,25.23750000,133.40156250,233373,1.22847748,3.78355122,0.00767136,0.15516949,5.17486954,1.00000000
AR0201SR,350,1067,214,0.34201562,0.49846875,1.67546875,2.51595313,99.51953125,11.43515625,30.18515625,115112,0.52626801,1.86624908,0.00407028,0.07694912,2.47353649,1.00000000
AR0202SR,2808,8431,1698,0.53837500,0.98057812,4.09593750,5.61489063,244.08671875,19.46250000,188.72421875,1822928,7.08600616,29.55415344,0.03216171,0.70519257,37.37751389,1.00000000
AR0203SR,256,745,149,0.37653125,0.49679688,2.22012500,3.09345313,108.10468750,13.95078125,43.81328125,55167,0.38967896,0.89439297,0.00284195,0.05274391,1.33965778,1.00000000
AR0204SR,2204,6472,1295,0.62235938,0.94935937,6.38821875,7.95993750,417.29843750,30.73750000,610.53437500,2001062,7.18644333,32.44214439,0.02468872,0.54000950,40.19328594,1.00000000
AR0205SR,1864,5884,1178,0.50570313,1.00364062,6.21209375,7.72143750,361.89765625,25.36718750,683.72890625,2197669,7.79351425,35.62962818,0.02244568,0.48844814,43.93403625,1.00000000
AR0206SR,510,1410,282,0.43002553,0.56035745,3.22776170,4.21814468,211.42042553,19.76510638,185.45106383,214789,1.01494217,3.48225880,0.00537872,0.10865688,4.61123657,1.00000000
AR0300SR,3766,11262,2258,0.67098438,1.25473437,8.14996875,10.07568750,482.48437500,39.01250000,707.29375000,3325250,12.37076187,53.91049385,0.04296112,0.97203159,67.29624844,1.00000000
AR0301SR,642,1865,373,0.40685938,0.57132812,2.53773437,3.51592187,144.13515625,15.37812500,137.29140625,214019,1.17036438,3.46977520,0.00711441,0.14739799,4.79465199,1.00000000
AR0302SR,602,1813,363,0.43088402,0.65070560,3.84754258,4.92913220,186.67639903,22.67153285,177.24330900,249052,1.31344604,4.03774643,0.00691605,0.14406681,5.50217533,1.00000000
AR0303SR,566,1664,333,0.50214968,0.69124204,5.01242038,6.20581210,281.44984076,28.08519108,340.58359873,279203,1.30332565,4.52656841,0.00634766,0.13209152,5.96833324,1.00000000
AR0304SR,722,2125,425,0.41446275,0.62120784,2.57342745,3.60909804,137.29411765,14.80862745,139.63843137,286728,1.39682007,4.64856720,0.00810623,0.16834164,6.22183514,1.00000000
AR0305SR,808,2360,472,0.44237500,0.66375000,3.26495312,4.37107812,146.80703125,21.03359375,153.97734375,341670,1.68064499,5.53931236,0.00900269,0.18975258,7.41871262,1.00000000
AR0306SR,670,1932,387,0.41607813,0.58742187,2.50296875,3.50646875,113.29218750,15.57031250,137.20234375,208472,1.17399216,3.37984467,0.00737000,0.15497875,4.71618557,1.00000000
AR0307SR,4340,12783,2564,0.67921875,1.29393750,4.87673437,6.84989062,274.88359375,19.05390625,326.44531250,4157415,13.56374359,67.40193844,0.04876328,1.11380959,82.12825489,1.00000000
AR0308SR,1122,3379,676,0.49431250,0.82639062,7.75798437,9.07868750,497.17187500,37.46015625,1320.49062500,1911997,5.84671783,30.99818134,0.01288986,0.28433132,37.14212036,1.00000000
AR0309SR,1413,3967,797,0.42723438,0.78696875,3.91090625,5.12510937,209.39843750,18.38203125,287.25078125,780534,3.43260956,12.65437889,0.01513290,0.32472706,16.42684841,1.00000000
AR0310SR,256,770,154,0.29922127,0.47745489,2.33441595,3.11109212,125.34472934,16.27730294,158.90978158,102666,0.52858353,1.66446877,0.00293732,0.05646801,2.25245762,1.00000000
AR0314SR,368,1040,208,0.39656566,0.53753903,3.38881543,4.32292011,190.17998163,22.07162534,278.52708907,161097,0.77082443,2.61177921,0.00396729,0.08020401,3.46677494,1.00000000
AR0316SR,352,1008,202,0.41340659,0.55932375,4.76706678,5.73979713,319.21301775,26.54437870,282.24852071,192836,0.87890244,3.12634659,0.00384521,0.07624340,4.08533764,1.00000000
AR0317SR,362,1034,207,0.40335904,0.53335047,3.34011997,4.27682948,176.71722365,21.51156812,319.59383033,184044,0.89664078,2.98380661,0.00394440,0.07848454,3.96287632,1.00000000
AR0331SR,356,1100,220,0.36400685,0.54186644,2.35404110,3.25991438,168.09160959,12.63013699,142.82106164,212559,0.82867050,3.44610500,0.00419617,0.08051872,4.35949039,1.00000000
AR0400SR,3604,10440,2097,0.70384375,1.27125000,8.02271875,9.99781250,544.32890625,39.39765625,994.08750000,3656748,11.90053940,59.28489304,0.03982544,0.87789440,72.10315228,1.00000000
AR0404SR,2398,7429,1486,0.60568750,1.05573437,5.03181250,6.69323437,352.32500000,19.46718750,439.86171875,4267288,10.37561035,69.18325043,0.02833939,0.61889744,80.20609760,1.00000000
AR0405SR,1900,5220,1044,0.55028125,0.82320312,5.00790625,6.38139063,350.50859375,26.96406250,340.60234375,932182,4.47663498,15.11296654,0.01991272,0.42304993,20.03256416,1.00000000
AR0406SR,3778,10969,2196,0.57521875,1.20137500,4.66045313,6.43704688,269.08359375,18.82421875,264.93281250,2827943,10.23881531,45.84792233,0.04184341,0.93808651,57.06666756,1.00000000
AR0410SR,272,800,160,0.34181343,0.45632084,1.71117698,2.50931125,88.52048823,12.68875327,49.87707062,63293,0.38871384,1.02613544,0.00305176,0.05676270,1.47466373,1.00000000
AR0411SR,1914,5714,1143,0.48657813,0.81095312,4.33731250,5.63484375,282.86328125,21.83593750,164.49609375,928855,4.28403091,15.05902767,0.02179718,0.46923923,19.83409500,1.00000000
AR0412SR,862,2553,512,0.44606250,0.64109375,4.72598438,5.81314062,290.40078125,27.91093750,276.95312500,506443,2.39219666,8.21068859,0.00973892,0.20624924,10.81887341,1.00000000
AR0413SR,352,1068,215,0.27529687,0.51529688,1.63153125,2.42212500,84.95156250,9.92343750,45.35468750,86677,0.44984055,1.40524769,0.00407410,0.07760906,1.93677139,1.00000000
AR0414SR,2144,6617,1326,0.67889262,1.12587248,9.83587248,11.64063758,665.74161074,38.83137584,1732.80872483,4082080,13.87884521,66.18057251,0.02524185,0.56323147,80.64789104,1.00000000
AR0418SR,122,355,71,0.18377574,0.32530892,0.07629291,0.58537757,2.40732265,0.59382151,1.92105263,14380,0.13713837,0.23313522,0.00135422,0.02447510,0.39610291,1.00000000
AR0500SR,4832,14544,2916,0.84404688,1.38760937,8.40385937,10.63551562,546.21406250,40.16796875,666.07734375,4071138,15.60360336,66.00317574,0.05548096,1.27999592,82.94225597,1.00000000
AR0502SR,336,935,187,0.34873524,0.51323777,2.44580101,3.30777403,121.08347386,17.58768971,111.86340641,86834,0.52329254,1.40779305,0.00356674,0.06974506,2.00439739,1.00000000
AR0503SR,316,913,183,0.32443878,0.48574830,1.72753401,2.53772109,76.83163265,11.21003401,56.42431973,69125,0.40652466,1.12068653,0.00348282,0.06849194,1.59918594,1.00000000
AR0504SR,1918,5491,1101,0.59101587,0.94936508,7.10922222,8.64960317,426.97777778,35.73809524,559.99841270,1465910,6.16040802,23.76601219,0.02094650,0.46459007,30.41195679,1.00000000
AR0505SR,1818,5372,1075,0.59717188,0.96950000,7.46067187,9.02734375,458.37812500,40.52343750,588.78203125,1623059,6.64472580,26.31378460,0.02049255,0.45039654,33.42939949,1.00000000
AR0506SR,462,1321,265,0.35944231,0.55780769,2.17665385,3.09390385,103.51730769,14.05576923,130.00000000,136863,0.78268433,2.21888638,0.00503922,0.10426140,3.11087132,1.00000000
AR0509SR,472,1370,275,0.38096875,0.59148437,3.45420312,4.42665625,169.13359375,19.29531250,245.22109375,199441,1.02231216,3.23342991,0.00522614,0.10775566,4.36872387,1.00000000
AR0510SR,1266,3660,732,0.52268750,0.86073437,8.07232812,9.45575000,596.90000000,37.26406250,1159.46171875,1643246,5.56161118,26.64106560,0.01396179,0.30671215,32.52335072,1.00000000
AR0511SR,1080,3144,629,0.45567188,0.70103125,4.39426563,5.55096875,259.13125000,23.88437500,363.60937500,712528,2.94392014,11.55183411,0.01199341,0.25784683,14.76559448,1.00000000
AR0513SR,508,1490,298,0.44428125,0.58223437,4.42620313,5.45271875,263.53125000,27.05390625,270.32421875,302270,1.38415909,4.90054131,0.00568390,0.11607170,6.40645599,1.00000000
AR0516SR,1074,3120,624,0.48253125,0.67896875,3.81631250,4.97781250,206.74765625,22.10546875,247.91562500,481286,2.43973923,7.80283165,0.01190186,0.25836754,10.51284027,1.00000000
AR0517SR,120,310,62,0.18280203,0.31001015,0.15717766,0.64998985,5.16649746,1.16649746,6.51675127,13072,0.12126541,0.21192932,0.00118256,0.02104378,0.35542107,1.00000000
AR0526SR,356,1100,220,0.40486301,0.62236301,2.69813356,3.72535959,168.09160959,12.63013699,142.82106164,212559,0.82867050,3.44610500,0.00419617,0.08051872,4.35949039,1.00000000
AR0600SR,706,2190,438,0.49212500,0.61110937,3.05428125,4.15751562,188.12343750,15.49140625,175.84218750,699290,2.22105789,11.33721352,0.00835419,0.17199135,13.73861694,1.00000000
AR0601SR,568,1756,352,0.56982813,0.80017188,6.06307812,7.43307813,365.14218750,27.20000000,196.98203125,399373,1.41366196,6.47482014,0.00669861,0.13732624,8.03250694,1.00000000
AR0602SR,5504,16183,3240,0.85726563,1.86001562,5.74604688,8.46332813,263.59921875,21.54218750,296.67187500,4281260,16.16741180,69.40977097,0.06173325,1.45257473,87.09149075,1.00000000
AR0603SR,2986,8577,1718,0.60912500,1.13909375,6.17495313,7.92317188,409.38046875,29.06093750,538.64296875,2482052,8.63394165,40.24017715,0.03271866,0.72185135,49.62868881,1.00000000
AR0604SR,500,1557,313,0.39129687,0.59329687,3.21570312,4.20029687,177.54296875,22.79062500,139.08984375,177551,0.91795349,2.87853909,0.00593948,0.12142944,3.92386150,1.00000000
AR0605SR,278,837,168,0.34294650,0.49772840,3.77711934,4.61779424,206.13580247,26.99835391,148.79176955,87675,0.55935669,1.42142773,0.00319290,0.06269455,2.04667187,1.00000000
AR0700SR,7821,23420,4697,1.26917187,2.50846875,13.76576563,17.54340625,764.46640625,44.67031250,2447.32578125,14436024,43.43381882,234.04351044,0.08934021,2.14689064,279.71356010,1.00000000
AR0701SR,2996,8979,1796,0.92137500,1.86123438,10.76648438,13.54909375,631.54921875,35.48828125,1538.89062500,6371852,18.29338837,103.30341721,0.03425217,0.77429390,122.40535164,1.00000000
AR0702SR,680,1930,386,0.40580592,0.70978618,4.52784539,5.64343750,235.55180921,23.57154605,402.70065789,397740,1.77267838,6.44834518,0.00736237,0.15868092,8.38706684,1.00000000
AR0704SR,614,1785,357,0.39840625,0.62217187,3.33801563,4.35859375,164.58984375,18.26562500,235.74609375,313556,1.55134583,5.08351517,0.00680923,0.14286423,6.78453445,1.00000000
AR0705SR,864,2328,471,0.32403125,0.63631250,1.88312500,2.84346875,90.43906250,10.26015625,49.57890625,219908,1.16128159,3.56525040,0.00888062,0.18405819,4.91947079,1.00000000
AR0709SR,486,1415,283,0.44357259,0.63022838,5.06526917,6.13907015,326.89559543,27.09624796,445.80831974,326162,1.45757294,5.28788948,0.00539780,0.11261082,6.86347103,1.00000000
AR0711SR,502,1450,290,0.38742188,0.56732812,2.62731250,3.58206250,137.38750000,17.24375000,70.85156250,117440,0.70979691,1.90399170,0.00553131,0.11217403,2.73149395,1.00000000
