Map,NumVertices,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,TotalSpaceMB
ht_0_hightown_n,1420,682,0.48535821,0.66132836,17.23449254,18.38117910,1367.86940299,106.87611940,428.55597015,51096,0.07112122,0.82839203,0.89951324
ht_bartrand_n,1096,565,0.45155172,0.52789655,21.52520690,22.50465517,1703.76206897,203.90172414,231.66034483,12002,0.02162933,0.19458199,0.21621132
ht_brothel_n,846,432,0.43422222,0.52144444,25.49918519,26.45485185,2230.43333333,219.39259259,209.87407407,10220,0.01642609,0.16569138,0.18211746
ht_chantry,510,271,0.35425532,0.41770213,21.25029787,22.02225532,2023.32127660,190.00851064,196.73617021,8052,0.01354980,0.13054276,0.14409256
ht_chantry_n,500,267,0.37302128,0.45178723,24.84021277,25.66502128,2152.26595745,200.01702128,205.91914894,7953,0.01333618,0.12893772,0.14227390
ht_keep,788,396,0.37202500,0.45135000,11.91817500,12.74155000,957.31125000,108.19625000,260.19875000,12659,0.02074051,0.20523357,0.22597408
ht_keep_n,782,394,0.35510000,0.42970000,11.90220000,12.68700000,1007.97625000,109.72750000,288.94250000,12661,0.02070999,0.20526600,0.22597599
ht_mansion2,1339,671,0.35832692,0.51261538,15.74876923,16.61971154,1428.27788462,148.84903846,354.46057692,23680,0.03244400,0.38391113,0.41635513
ht_mansion2b,1352,698,0.36115686,0.51966667,16.82829412,17.70911765,1474.04313725,152.99607843,317.57843137,22806,0.03299332,0.36974144,0.40273476
ht_mansion_n,956,491,0.41345763,0.49766102,20.15779661,21.06891525,1767.98983051,188.88474576,203.25762712,11248,0.01926422,0.18235779,0.20162201
ht_playershouse_n,226,109,0.32021053,0.35142105,11.94268421,12.61431579,985.64210526,136.69473684,36.15789474,1410,0.00328445,0.02285957,0.02614403
ht_store,42,19,0.26057143,0.32971429,1.66142857,2.25171429,74.57142857,17.34285714,0.00000000,91,0.00035095,0.00147533,0.00182629
lt_0_lowtown,1854,905,0.44880000,0.50438400,11.58729600,12.54048000,912.90080000,99.35360000,364.05840000,36720,0.05514526,0.59532166,0.65046692
lt_0_lowtown_a2,1820,895,0.50326400,0.54904000,12.58659200,13.63889600,923.56800000,106.17840000,345.71600000,36429,0.05438232,0.59060383,0.64498615
lt_0_lowtown_a2_n,1952,954,0.54569355,0.64693548,15.28333871,16.47596774,1154.40000000,115.11209677,439.20725806,42094,0.05812073,0.68244743,0.74056816
lt_0_lowtown_a2_n_c,2151,1057,0.45926984,0.55577778,16.57134921,17.58639683,1377.06984127,136.95079365,273.69365079,47219,0.06347656,0.76553631,0.82901287
lt_0_lowtown_a3_n_c,2170,1068,0.44857143,0.55134921,16.24101587,17.24093651,1329.02936508,145.53095238,463.27063492,46633,0.06155396,0.75603580,0.81758976
lt_0_lowtown_docks,1571,710,0.51178641,0.55254369,16.77034951,17.83467961,1386.18252427,135.01747573,219.12330097,30425,0.04949188,0.49326420,0.54275608
lt_0_lowtown_docks_a3,1175,501,0.46861538,0.48103846,10.79288462,11.74253846,787.02307692,93.96346154,171.33942308,19536,0.03708649,0.31672668,0.35381317
lt_0_lowtown_docks_a3_n,1175,501,0.44269231,0.48453846,10.88048077,11.80771154,787.44903846,93.60769231,185.11538462,19536,0.03708649,0.31672668,0.35381317
lt_0_lowtown_docks_n,1571,710,0.51044660,0.55281553,16.88097087,17.94423301,1393.64368932,135.16893204,202.54466019,30425,0.04949188,0.49326420,0.54275608
lt_0_lowtown_n,1826,890,0.45108800,0.50772800,11.65758400,12.61640000,915.23440000,103.18960000,363.18160000,35618,0.05471802,0.57745552,0.63217354
lt_backalley_g,400,189,0.36618605,0.39358140,16.32869767,17.08846512,1353.09069767,149.88139535,127.66976744,4357,0.00946045,0.07063770,0.08009815
lt_backalley_n,400,189,0.35762791,0.39953488,16.59093023,17.34809302,1364.01395349,150.60465116,129.68139535,4357,0.00946045,0.07063770,0.08009815
lt_darktown,839,450,0.41342857,0.47206593,12.04072527,12.92621978,951.66813187,116.41758242,189.78901099,12411,0.02257919,0.20121288,0.22379208
lt_foundry_n,270,147,0.32769811,0.39339623,11.07143396,11.79252830,879.01698113,121.26415094,60.03018868,2224,0.00526047,0.03605652,0.04131699
lt_gallowscourtyard,753,336,0.44050000,0.50448000,14.45452000,15.39950000,1045.85100000,100.72400000,439.67000000,20592,0.03357697,0.33384705,0.36742401
lt_gallowscourtyard_n,346,147,0.45627027,0.37289189,12.29713514,13.12629730,941.10000000,97.84864865,270.24189189,9263,0.01663971,0.15017605,0.16681576
lt_gallowsprison_n,156,71,0.33082353,0.29182353,4.41541176,5.03805882,284.16176471,40.55588235,48.36764706,1962,0.00486374,0.03180885,0.03667259
lt_gallowstemplar,593,287,0.39716129,0.41564516,13.32945161,14.14225806,1210.58064516,119.93225806,253.96451613,10086,0.01522446,0.16351891,0.17874336
lt_gallowstemplar_f,704,356,0.39209677,0.44967742,14.52912903,15.37090323,1282.15000000,131.71774194,245.68064516,10518,0.01565170,0.17052269,0.18617439
lt_gallowstemplar_n,587,280,0.38990323,0.41361290,13.70809677,14.51161290,1251.19193548,121.21451613,267.20806452,10057,0.01523972,0.16304874,0.17828846
lt_gamlenshouse_n,122,68,0.31953846,0.31338462,6.42138462,7.05430769,491.50000000,79.31538462,18.30000000,964,0.00288773,0.01562881,0.01851654
lt_hangedman,655,346,0.37396296,0.44718519,19.30088889,20.12203704,1697.13518519,200.17407407,72.00370370,5618,0.00993347,0.09108162,0.10101509
lt_hangedman_n,655,346,0.37407407,0.45844444,20.23300000,21.06551852,1690.00185185,198.73333333,63.75185185,5618,0.00993347,0.09108162,0.10101509
lt_house,118,58,0.24257143,0.28742857,6.88814286,7.41814286,583.20000000,90.70714286,0.00000000,379,0.00093079,0.00614452,0.00707531
lt_ruinedhouse_n,104,56,0.30253333,0.29946667,4.30906667,4.91106667,335.39333333,56.93333333,5.36000000,630,0.00200272,0.01021385,0.01221657
lt_shop,122,62,0.30690909,0.31000000,6.34836364,6.96527273,466.00909091,73.02727273,4.57272727,788,0.00232315,0.01277542,0.01509857
lt_undercitydungeon,592,309,0.40180392,0.45982353,11.70831373,12.56994118,868.55784314,96.19117647,64.64215686,9550,0.01510620,0.15482903,0.16993523
lt_undercityencounter,385,213,0.29961538,0.39566667,8.19641026,8.89169231,617.21923077,82.83717949,52.64358974,4762,0.01054764,0.07720375,0.08775139
lt_undercityserialkiller,749,388,0.41687234,0.49508511,15.88691489,16.79887234,1288.85638298,125.13617021,137.22446809,13709,0.01921082,0.22225666,0.24146748
lt_warehouse,363,184,0.39000000,0.43673913,17.44282609,18.26956522,1407.48913043,141.60217391,89.07608696,4509,0.00905991,0.07310200,0.08216190
lt_warehouse_n,361,182,0.43956522,0.52378261,19.51682609,20.48017391,1471.95000000,148.28043478,116.20217391,4728,0.00928879,0.07665253,0.08594131
w_blightlands,1869,1101,0.49108108,0.55603604,13.63424324,14.68136036,1113.98513514,115.61036036,227.27027027,59875,0.05833435,0.97072124,1.02905560
w_bonepit,1486,872,0.63005455,0.63670909,21.22360000,22.49036364,1700.25363636,157.43090909,565.10909091,41119,0.05033493,0.66664028,0.71697521
w_bonepitdestroyed_a3,2031,1124,0.60377778,0.57535673,16.30952047,17.48865497,1576.07368421,120.91754386,680.15614035,78298,0.08547592,1.26940346,1.35487938
w_bonepitmining_a2,1561,865,0.58652252,0.60754955,23.40733333,24.60140541,2131.22792793,158.71441441,606.76666667,45877,0.05057907,0.74377918,0.79435825
w_encounter1,780,456,0.53647458,0.48366102,19.22389831,20.24403390,2066.94406780,161.00169492,318.78813559,19575,0.02301025,0.31735897,0.34036922
w_encounter2,1711,954,0.62238596,0.59838596,19.48701754,20.70778947,1870.13771930,146.13421053,874.22192982,84720,0.08277893,1.37351990,1.45629883
w_encounter2_camp,1770,987,0.61474380,0.58864463,21.41773554,22.62112397,2194.39338843,150.81404959,809.99586777,88694,0.08299255,1.43794823,1.52094078
w_encounter3,913,533,0.48375556,0.50124444,16.86506667,17.85006667,1666.70666667,146.74111111,289.77555556,25514,0.02838135,0.41364479,0.44202614
w_sundermount,3645,2110,0.58263473,0.67586826,19.06473054,20.32323353,1927.18562874,139.53892216,626.19700599,125247,0.12934875,2.03056240,2.15991116
w_woundedcoast,4596,2629,0.53709346,0.68618692,14.13341121,15.35669159,1104.31168224,132.97242991,371.63411215,119609,0.12390518,1.93915653,2.06306171
