Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
den998d,333,45672,190,0.32238462,0.72623077,0.56053846,1.60915385,7.78846154,0.00000000,0.08461538,143757,23.04010010,2.19355774,0.42738724,3.68181992,29.34286499,0.05110866
hrt001d,442,97140,234,0.32288235,0.72623529,0.46558824,1.51470588,5.72058824,0.00000000,0.17352941,282793,50.81918335,4.31507874,0.90396500,8.09851837,64.13674545,0.04256604
hrt002d,194,12843,100,0.24493392,0.39251101,0.26634361,0.90378855,4.07488987,0.00000000,0.03524229,34751,4.18435287,0.53025818,0.12086105,0.92491627,5.76038837,0.06064706
lak101d,52,1629,25,0.26925000,0.45725000,0.09125000,0.81775000,1.02500000,0.00000000,0.00000000,3717,0.27020264,0.05671692,0.01534271,0.09880924,0.44107151,0.09538218
lak102d,90,2613,42,0.16523077,0.34200000,0.25676923,0.76400000,5.38461538,0.00000000,0.54615385,7055,0.61279297,0.10765076,0.02495575,0.16646481,0.91186428,0.09267439
lak103d,136,6022,67,0.15858108,0.33716216,0.18182432,0.67756757,3.60810811,0.00000000,0.02702703,15912,1.53712082,0.24279785,0.05706024,0.41264153,2.24962044,0.07439004
lak104d,100,6740,52,0.10800000,0.41584615,0.31723077,0.84107692,6.29230769,0.00000000,0.11538462,16566,1.59470749,0.25277710,0.06283569,0.46751785,2.37783813,0.07238333
lak105d,91,3680,43,0.14740000,0.37160000,0.20960000,0.72860000,4.75000000,0.00000000,0.02000000,10132,1.02742386,0.15460205,0.03481293,0.24440861,1.46124744,0.07460120
lak106d,215,40726,111,0.21152000,0.54392000,0.28480000,1.04024000,2.90400000,0.00000000,0.00800000,119445,18.06305313,1.82258606,0.37887573,3.29688835,23.56140327,0.04319926
lak107d,56,1601,28,0.12890909,0.29636364,0.13345455,0.55872727,2.07272727,0.00000000,0.00909091,3794,0.26408005,0.05789185,0.01515579,0.09813595,0.43526363,0.10550527
lak108d,72,2468,33,0.22377778,0.47822222,0.17622222,0.87822222,1.71111111,0.00000000,0.00000000,5972,0.50761032,0.09112549,0.02294922,0.15910912,0.78079414,0.08801104
lak109d,96,3199,58,0.33200000,0.40169231,0.20138462,0.93507692,2.26153846,0.00000000,0.00000000,8348,0.71527481,0.12738037,0.03055191,0.20601463,1.07922173,0.09168416
lak110d,36,502,16,0.21742857,0.30828571,0.10028571,0.62600000,1.22857143,0.00000000,0.11428571,1249,0.07101822,0.01905823,0.00474548,0.02782345,0.12264538,0.14798599
lak202d,629,71840,325,0.28537143,0.72557143,0.38628571,1.39722857,6.77571429,0.00000000,0.00714286,197677,27.64537811,3.01631165,0.66711044,5.90243435,37.23123455,0.05212546
lak203d,447,50353,201,0.25035294,0.60411765,0.29464706,1.14911765,2.79411765,0.00000000,0.01470588,129197,18.15674973,1.97138977,0.46867752,4.08694458,24.68376160,0.05145467
lak507d,300,93782,157,0.29763636,0.75272727,0.20636364,1.25672727,1.41818182,0.00000000,0.01363636,247970,50.56275940,3.78372192,0.86828232,7.75445080,62.96921444,0.03662676
lak515d,200,77846,109,0.50947368,0.68410526,0.12410526,1.31768421,1.71578947,0.00000000,0.02631579,258990,53.79358673,3.95187378,0.73083878,6.45818710,64.93448639,0.03558118
lak526d,212,16919,120,0.26009091,0.44581818,0.28490909,0.99081818,2.70000000,0.00000000,0.06363636,46814,5.83538818,0.71432495,0.16258240,1.26635170,7.97864723,0.06162616
lgt101d,128,7474,71,0.21815385,0.37753846,0.32015385,0.91584615,7.96153846,0.00000000,0.01538462,22676,2.50188446,0.34600830,0.07132339,0.50969505,3.42891121,0.07193418
lgt605d,230,43580,136,0.38985185,0.60288889,0.22407407,1.21681481,2.59259259,0.00000000,0.08148148,124391,23.08959198,1.89805603,0.41952133,3.48371506,28.89088440,0.04165209
orz000d,252,34271,111,0.22984127,0.72079365,0.50322751,1.45386243,7.21164021,0.00000000,0.06613757,99030,14.63747787,1.51107788,0.31595993,2.78288078,19.24739647,0.04723266
orz101d,200,17441,105,0.27617391,0.53791304,0.32678261,1.14086957,5.54347826,0.00000000,0.06521739,46770,5.84541321,0.71365356,0.16368866,1.32174110,8.04449654,0.05873270
orz102d,84,3885,38,0.23661538,0.41907692,0.18538462,0.84107692,2.45384615,0.00000000,0.02307692,9580,0.93320465,0.14617920,0.03616333,0.26341152,1.37895870,0.07245586
orz105d,110,5433,56,0.16106667,0.37133333,0.20586667,0.73826667,3.10666667,0.00000000,0.04000000,13755,1.44818878,0.20988464,0.05131531,0.36694050,2.07632923,0.07045731
orz106d,60,2813,28,0.27600000,0.38625000,0.13250000,0.79475000,2.71250000,0.00000000,0.07500000,7243,0.69105148,0.11051941,0.02652359,0.18360710,1.01170158,0.07793741
orz107d,82,3701,40,0.22316667,0.44133333,0.08600000,0.75050000,1.03333333,0.00000000,0.05833333,8435,0.72306442,0.12870789,0.03438187,0.24786949,1.13402367,0.07998258
orz201d,136,8069,60,0.27480000,0.70760000,0.37693333,1.35933333,3.14666667,0.00000000,0.01333333,19910,1.92864990,0.30380249,0.07596588,0.55743694,2.86585522,0.07322166
orz203d,36,699,19,0.22450000,0.29925000,0.03425000,0.55800000,0.70000000,0.00000000,0.00000000,1621,0.09870911,0.02473450,0.00659180,0.03857040,0.16860580,0.12249121
orz302d,444,67757,225,0.27953846,0.74615385,0.38796154,1.41365385,5.29615385,0.00000000,0.02500000,176228,24.63205338,2.68902588,0.62682724,5.58278751,33.53069401,0.05286849
orz304d,464,73768,251,0.24200000,0.82823810,0.52738095,1.59761905,6.18095238,0.00000000,0.05476190,208885,32.27306366,3.18733215,0.68899155,6.11469555,42.26408291,0.04909346
orz601d,292,26810,141,0.26692308,0.60292308,0.40076923,1.27061538,5.07692308,0.00000000,0.01538462,69073,9.59001160,1.05397034,0.24761581,2.12637234,13.01797009,0.05453700
orz704d,154,33546,79,0.41490000,0.87130000,0.33290000,1.61910000,2.22500000,0.00000000,0.05000000,99384,16.70525742,1.51647949,0.31140900,2.70506668,21.23821259,0.04454758
ost102d,38,669,18,0.29200000,0.38457143,0.10628571,0.78285714,1.34285714,0.00000000,0.00000000,1507,0.09359360,0.02299500,0.00621414,0.03693485,0.15973759,0.11919808
rmtst,409,83598,215,0.32778723,0.93600000,0.65753191,1.92131915,7.28085106,0.00000000,0.61914894,240804,38.25511551,3.67437744,0.77532959,6.96580029,49.67062283,0.04755906
rmtst01,393,79489,205,0.23148936,0.69085106,0.51651064,1.43885106,8.15531915,0.00000000,0.76170213,227977,35.81118774,3.47865295,0.73622894,6.62171841,46.64778805,0.04808905
rmtst03,413,84157,213,0.33259574,0.87868085,0.68834043,1.89961702,8.75957447,0.00000000,0.56170213,242251,38.83713150,3.69645691,0.78005600,7.02042389,50.33406830,0.04697758
