Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
AR0600SR,706,438,438,0.50160938,0.43143750,5.01453125,5.94757813,347.13359375,30.39140625,271.13984375,328732,0.54492569,5.32955551,0.00167084,0.02659225,5.90274429,1.00000000
AR0601SR,568,352,352,0.54154688,0.47256250,9.56448438,10.57859375,663.11718750,53.56484375,311.03671875,180274,0.35119247,2.92268562,0.00134277,0.02121925,3.29644012,1.00000000
AR0602SR,5504,3240,3240,0.77395312,0.75710937,7.55676562,9.08782812,399.38046875,37.22187500,391.56953125,1834925,3.97498703,29.74865437,0.01235962,0.23008442,33.96608543,1.00000000
AR0603SR,2986,1718,1718,0.60301563,0.60998437,9.08235938,10.29535938,629.80937500,47.87968750,781.35546875,1088814,2.14567947,17.65235710,0.00655365,0.11996078,19.92455101,1.00000000
AR0604SR,500,313,313,0.39092187,0.39395313,4.70068750,5.48556250,284.12578125,37.21015625,195.06328125,77870,0.23437500,1.26246452,0.00119400,0.01878071,1.51681423,1.00000000
AR0605SR,278,168,168,0.34334156,0.34551440,5.88190947,6.57076543,363.67654321,45.85514403,164.06255144,35785,0.14593124,0.58016300,0.00064087,0.00996494,0.73670006,1.00000000
AR0700SR,7821,4697,4697,1.26310938,1.20868750,18.90943750,21.38123437,1252.17031250,74.49921875,3339.76640625,6253398,10.71537781,101.38298607,0.01791763,0.33402443,112.45030594,1.00000000
AR0701SR,2996,1796,1796,0.87337500,0.80279687,15.38659375,17.06276563,1075.58750000,63.09140625,2230.31640625,2751510,4.53037643,44.60875511,0.00685120,0.12406063,49.27004337,1.00000000
AR0702SR,680,386,386,0.38912829,0.40634868,6.00203947,6.79751645,377.21134868,36.48026316,535.26809211,160070,0.43780899,2.59512901,0.00147247,0.02492428,3.05933475,1.00000000
AR0704SR,614,357,357,0.38950000,0.39193750,4.75051562,5.53195313,275.16562500,30.53125000,326.00078125,123701,0.38061523,2.00549793,0.00136185,0.02261162,2.41008663,1.00000000
AR0705SR,864,471,471,0.35446875,0.44103125,3.00435937,3.79985938,149.15859375,17.70000000,73.53750000,91153,0.28260040,1.47781467,0.00179672,0.03123569,1.79344749,1.00000000
AR0709SR,486,283,283,0.43448613,0.38486134,7.47696574,8.29631321,554.96247961,46.34828711,554.91027732,123289,0.35396576,1.99881840,0.00107956,0.01782227,2.37168598,1.00000000
AR0711SR,502,290,290,0.37385938,0.37137500,3.55437500,4.29960938,206.56640625,26.99921875,86.55234375,47219,0.17592239,0.76553631,0.00110626,0.01807976,0.96064472,1.00000000
