Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
32room_002,2580,1422,1422,0.29802970,0.51902970,2.84312871,3.66018812,119.57227723,13.07920792,126.10148515,410142,1.41023636,6.64941216,0.00542450,0.10262203,8.16769505,1.00000000
32room_003,2590,1424,1424,0.32190909,0.54728283,2.87931313,3.74850505,117.30454545,12.60151515,131.70959596,408124,1.38813400,6.61669540,0.00543213,0.10284996,8.11311150,1.00000000
32room_004,2460,1361,1361,0.45644199,0.66462983,3.66535912,4.78643094,136.57403315,13.48176796,153.60552486,414592,1.42007446,6.72155762,0.00519180,0.09772015,8.24454403,1.00000000
32room_005,2592,1422,1422,0.30596842,0.52880000,3.13375789,3.96852632,146.52315789,13.38315789,146.45947368,445060,1.51053238,7.21551895,0.00542450,0.10288239,8.83435822,1.00000000
32room_006,2592,1428,1428,0.32237500,0.54984375,3.33101042,4.20322917,167.03906250,13.96979167,155.04375000,444907,1.49633408,7.21303844,0.00544739,0.10299397,8.81781387,1.00000000
32room_007,2580,1433,1433,0.30909645,0.52184772,2.96490355,3.79584772,137.74314721,13.07106599,121.66142132,432722,1.45954895,7.01548958,0.00546646,0.10289955,8.58340454,1.00000000
32room_008,2628,1447,1447,0.33656122,0.55984694,2.98325510,3.87966327,128.19897959,13.29540816,108.46173469,389898,1.33715057,6.32120705,0.00551987,0.10446548,7.76834297,1.00000000
32room_009,2596,1423,1423,0.37129064,0.59218719,3.53218719,4.49566502,152.59950739,14.26305419,160.80689655,431541,1.43805695,6.99634266,0.00542831,0.10282040,8.54264832,1.00000000
64room_000,614,320,320,0.21767488,0.35176355,1.93303448,2.50247291,85.80640394,12.40246305,79.25763547,48020,0.19173813,0.77852249,0.00122070,0.02171803,0.99319935,1.00000000
64room_001,590,310,310,0.24101478,0.39030542,1.73038424,2.36170443,62.29408867,11.19605911,34.63054187,33665,0.14842606,0.54579258,0.00118256,0.02076721,0.71616840,1.00000000
64room_002,630,340,340,0.23115493,0.35935211,2.09421596,2.68472300,100.75586854,12.84976526,53.05868545,50357,0.20016098,0.81641102,0.00129700,0.02263451,1.04050350,1.00000000
64room_003,598,321,321,0.22053456,0.33797235,1.83251613,2.39102304,81.32995392,12.62626728,60.65069124,45282,0.18498230,0.73413277,0.00122452,0.02148438,0.94182396,1.00000000
64room_004,560,302,302,0.21754464,0.34463393,1.73761607,2.29979464,77.66741071,12.10848214,41.56428571,35777,0.15217972,0.58003330,0.00115204,0.01997280,0.75333786,1.00000000
64room_005,622,334,334,0.23267568,0.36436937,1.70904505,2.30609009,65.35495495,11.06621622,46.68288288,43309,0.18233109,0.70214558,0.00127411,0.02228355,0.90803432,1.00000000
64room_006,630,340,340,0.23218349,0.35722018,2.08778899,2.67719266,92.51467890,13.10688073,64.17247706,52080,0.21081161,0.84434509,0.00129700,0.02263260,1.07908630,1.00000000
64room_007,628,331,331,0.22427317,0.36588293,1.88375610,2.47391220,84.90243902,12.11024390,44.68292683,40942,0.17151642,0.66377068,0.00126266,0.02224731,0.85879707,1.00000000
64room_008,640,348,348,0.23217436,0.36278974,2.10023590,2.69520000,92.12153846,13.84256410,55.44461538,53542,0.21816635,0.86804771,0.00132751,0.02320480,1.11074638,1.00000000
64room_009,626,340,340,0.22300000,0.34466346,1.87391346,2.44157692,85.35048077,12.09567308,42.98894231,44166,0.18244553,0.71603966,0.00129700,0.02254486,0.92232704,1.00000000
8room_000,35320,20134,20134,0.84693814,1.77124742,7.16809278,9.78627835,236.51752577,11.00824742,460.55721649,20400935,55.08086014,330.74941158,0.07680511,1.66881657,387.57589340,1.00000000
8room_001,35436,20256,20256,0.99936788,2.12179275,9.24755440,12.36871503,295.00259067,11.47616580,525.10569948,22621169,59.59731674,366.74487400,0.07727051,1.67796898,428.09743023,1.00000000
8room_002,35454,20273,20273,0.84529167,1.75254167,7.73077083,10.32860417,307.52187500,11.83333333,454.94322917,21664420,57.30422974,351.23361588,0.07733536,1.67838860,410.29356956,1.00000000
8room_003,35292,20114,20114,0.91216754,1.91080628,8.31735079,11.14032461,318.80994764,11.36544503,478.61099476,21470142,56.94821548,348.08389091,0.07672882,1.66648388,406.77531910,1.00000000
8room_004,35602,20340,20340,0.81426667,1.65361026,6.94411282,9.41198974,236.36666667,10.25025641,589.72512821,23228737,61.28162766,376.59504795,0.07759094,1.68562031,439.63988686,1.00000000
8room_005,35276,20099,20099,0.86963542,1.73927083,7.08622917,9.69513542,237.27812500,10.38177083,466.69583333,20082077,54.05460358,325.57993793,0.07667160,1.66531754,381.37653065,1.00000000
8room_006,35322,20165,20165,0.82103125,1.67281250,7.37244792,9.86629167,277.08802083,11.49479167,507.84427083,21551220,56.97660828,349.39836502,0.07692337,1.67013073,408.12202740,1.00000000
8room_007,35488,20235,20235,0.83643878,1.68940816,7.57845918,10.10430612,255.83571429,11.32397959,586.22806122,22729515,59.76071930,368.50142956,0.07719040,1.67810726,430.01744652,1.00000000
8room_008,35524,20320,20320,0.79939487,1.62403077,6.96604103,9.38946667,261.02615385,11.43897436,422.40410256,20760852,55.50805283,336.58455276,0.07751465,1.68328285,393.85340309,1.00000000
8room_009,35314,20186,20186,0.80788360,1.63562963,6.98524868,9.42876190,262.48359788,10.78042328,480.84761905,21233145,57.14247513,344.24158573,0.07700348,1.67005634,403.13112068,1.00000000
