Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
32room_007,2580,12361,1433,0.40529949,1.47124873,3.20818274,5.08473096,65.88121827,6.34974619,19.37005076,960310,14.86344528,14.65316772,0.43512344,1.16486549,31.11660194,0.57969815
32room_008,2628,12464,1447,0.34485714,1.19563265,2.92347959,4.46396939,62.60561224,6.95255102,17.72142857,868339,13.56520081,13.24980164,0.43820572,1.17522430,28.42843246,0.58139756
64room_000,614,2656,320,0.22041379,0.60804926,1.50665025,2.33511330,38.72561576,5.72413793,12.23251232,105177,1.83084488,1.60487366,0.09012985,0.22635365,3.75220203,0.57899541
64room_001,590,2613,310,0.23361576,0.64656158,1.23008867,2.11026601,28.53891626,4.77980296,5.62660099,72128,1.39507294,1.10058594,0.08653641,0.22002506,2.80222034,0.56850236
64room_002,630,2829,340,0.22810329,0.61985915,1.61650704,2.46446948,45.27511737,6.03943662,8.39718310,110654,1.90441132,1.68844604,0.09628677,0.24413109,3.93327522,0.57513378
64room_003,598,2735,321,0.25833180,0.69432258,1.57067281,2.52332719,37.54285714,5.98110599,9.70691244,99375,1.79264069,1.51634216,0.09291077,0.23476124,3.63665485,0.57618944
64room_004,560,2531,302,0.24198214,0.63200893,1.40668750,2.28067857,36.17633929,5.70982143,6.53080357,78706,1.46492386,1.20095825,0.08387756,0.21382523,2.96358490,0.57528984
64room_006,630,2866,340,0.22938532,0.61322018,1.57895413,2.42155963,41.91559633,6.27844037,10.39357798,111787,2.03684235,1.70573425,0.09698105,0.24520969,4.08476734,0.57003579
64room_007,628,2827,331,0.22588293,0.64381463,1.50584390,2.37554146,38.57463415,5.49414634,6.90829268,88882,1.65717697,1.35623169,0.09376526,0.24132252,3.34849644,0.57235065
64room_008,640,2962,348,0.22723077,0.61744615,1.63640000,2.48107692,43.12000000,6.81333333,9.87743590,120052,2.09710693,1.83184814,0.10187149,0.25647354,4.28730011,0.57872224
64room_009,626,2848,340,0.23444231,0.66438462,1.56504808,2.46387500,41.00625000,6.03846154,7.17307692,95425,1.73356628,1.45606995,0.09598541,0.24375153,3.52937317,0.57688523
8room_000,35320,170459,20134,0.81049485,3.34631959,6.82925773,10.98607216,115.43762887,5.56030928,69.90463918,44337582,589.72647095,676.53781128,6.24168396,18.03624821,1290.54221439,0.57867957
8room_001,35436,171740,20256,0.82851813,3.44443523,7.45664249,11.72959585,144.73886010,5.76373057,77.32487047,49296256,642.19435120,752.20117188,6.31042862,18.20233059,1418.90828228,0.57882529
8room_002,35454,171692,20273,0.86230208,3.50403125,7.52304167,11.88937500,156.16510417,5.81875000,67.56250000,47085870,615.22927856,718.47335815,6.30441284,18.18829060,1358.19534016,0.57833166
8room_003,35292,170137,20114,0.84676440,3.44500524,7.47305759,11.76482723,162.42879581,5.72198953,76.07329843,46493291,611.18987656,709.43132019,6.22716904,17.98503208,1344.83339787,0.57752008
8room_004,35602,172368,20340,0.97150769,3.65873846,7.09092308,11.72116923,113.09076923,5.24153846,90.61589744,50626170,658.39614105,772.49404907,6.34080124,18.28326225,1455.51425362,0.57861460
8room_005,35276,170133,20099,0.83922917,3.52833333,6.85639583,11.22395833,114.51510417,5.12239583,70.17552083,43680349,578.82529449,666.50923157,6.22102737,18.00462151,1269.56017494,0.57863455
8room_006,35322,170572,20165,0.94650000,3.46423958,7.48797917,11.89871875,137.89791667,5.78385417,77.62395833,46798223,612.35304642,714.08421326,6.24347305,18.05760670,1350.73833942,0.57855567
8room_007,35488,171620,20235,0.82973469,3.39994898,7.16695918,11.39664286,124.81071429,5.59438776,88.76938776,49583227,643.51524734,756.58000183,6.32110977,18.19763851,1424.61399746,0.57826356
8room_008,35524,171966,20320,0.85012308,3.44350769,7.11568205,11.40931282,131.07794872,5.68564103,66.65897436,45295111,593.95949554,691.14854431,6.32791138,18.24140930,1309.67736053,0.57851829
8room_009,35314,170774,20186,0.88803175,3.63105820,7.70427513,12.22336508,131.33121693,5.39259259,73.15661376,46081472,611.62345123,703.14746094,6.26869202,18.05202579,1339.09162998,0.57783531
